"Data Source","World Development Indicators",

"Last Updated Date","2017-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Moldova","MDA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4257353412094","22.3807157611497","18.5326093806477","37.5063446388409","35.4070495383796","24.0072462592222","27.339866284368","32.5796418021994","32.2538505322799","30.0039430810563","29.2846532961331","30.1306803332677","25.3501926816152","24.0810445511794","32.9289798919383","53.0494574765217",
"Madagascar","MDG","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.3721949670752","47.8517334598644","47.6494962326126","43.1967252555448","38.9560619305307","53.5213141439626","50.5322979331755","34.0232714801069","29.2015533190645","26.9943031126084","33.5756678454814",
"Maldives","MDV","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6918379956628","88.215200096165","83.983035614327","53.3279809820318","34.9052929304637","26.8942684606923","23.8263581964177","21.6896903147798","26.9852445182785","29.5081059914477","31.7054306608834","38.0905822408975","46.9924177101321","70.7385671800554","57.3353741230591","46.6856011271912",
"Middle East & North Africa","MEA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0164192792791","12.6539244235765","12.5740559094929","21.708251536327","11.2844675949732","18.9056051066883","19.1645858036695","16.4930310017775","","","","","",
"Mexico","MEX","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9440967686027","18.6293901464632","20.110652862138","19.9126017396014","22.2710115006075","16.1669574547581","12.0363087595916","14.4681730298254","12.601891208171","10.794339884948","9.12436296302817","8.69253946527423","8.09456194321251","8.29517674513983","8.05761920913244","7.63091323255548",
"Marshall Islands","MHL","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2598832781632","19.6201529599807","23.0033075331133","24.1017396322335","22.9054159838996","24.0072462592222","22.8490002897068","19.4879591045813","24.3898407783107","23.9912871411824","22.5986037329822","22.7726704262648","23.8074077905903","21.999885086889","25.0251239365531","25.9191827084858",
"Macedonia, FYR","MKD","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5572816397838","14.3045488719108","22.9349022561344","19.3894442685687","28.2488212319331","26.2989305341468","31.4116429503681","24.1055438140381","25.2120916591992","29.7911108266191","31.628712145273","29.0712186005703","25.8513684441543","28.241596997597","24.3592924135272","27.3984685349181",
"Mali","MLI","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3808873971809","17.265766781022","18.8058798595124","23.221497640474","22.5528000965469","16.0843685260353","22.699259760977","24.5824382178484","31.1568414940693","24.8795216184819","21.3402710400224","18.8007772491902","17.8499190213572","15.8758751961898","16.5217824074023","13.4158326178043",
"Malta","MLT","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9009219305024","21.2654464363188","40.1527300632254","85.5863220163519","52.268234012002","63.2052055130164","96.0823602013658","87.5035445524311","79.931231893449","62.3101447189888","45.5545104459409","210.450582291557","211.564225354449","156.313101283168","32.6757821744023","28.8616953245879",
"Middle East & North Africa (excluding high income)","MNA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.4933827035982","49.0661194736715","34.2062171408739","25.4483655613543","28.8384880965939","22.2356100664238","16.9505475643951","15.9795643608383","38.0630425470355","55.6807841409714","35.8831806636959","34.7387955245308","40.7397612339424","32.0422768106049","25.7592232756872","32.0179806948745",
"Northern Mariana Islands","MNP","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2912364743594","40.2575446938097","58.6401368344948","69.3859865697191","31.2643522734964","28.985369803027","28.1438198861272","24.9654261827943","16.5734881994058","15.5593495756368","21.2396534102135","29.3877268624876","22.7348371755238","18.3138580647594","22.5323048529834","28.1792934146854",
"Mauritania","MRT","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.95983329342687","7.62323959271332","10.087266881354","10.2452098691198","8.34842994650042","6.64930269986127","8.17180726121405","6.36648750288876","6.93050920449129","9.75258381074103","9.88351892259347","8.7186852033762","11.3077266516973","13.6563617095264","16.0559800785107","18.9263040565071",
"Malawi","MWI","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6250363639212","15.3621423685972","19.5514059148409","24.1017396322335","27.0039412124657","31.6254567703156","31.4715756867592","27.3275773928951","24.5195407647002","21.9331412198972","24.0359384700747","20.7495459593173","17.6559421236642","14.0874000896811","11.8069273450223","10.9331807935366",
"North America","NAC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.59234625615676","0.597454467072905","0.54695558884034","0.502453902299174","0.47734166684922","0.45364540045147","0.462120576034279","3.10220466109454","","","","","","","","",
"Namibia","NAM","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.12370879283577","2.0185795289758","3.38087634307862","2.45502061589265","2.50030398858689","2.26745992571201","2.67248781218126","4.28514416774774","6.97190549675104","9.10042499574067","6.81366500573349","5.23123692154807","5.72319006998614","7.04481253488015","5.58828716494283","",
"New Caledonia","NCL","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9133175818782","25.7844673521773","30.7818474778018","31.0238817272812","31.0269853569077","31.024649069147","41.2888521324286","20.1292711097189","24.4122418067656","29.9053544881613","20.0267759365406","26.5081014554218","17.7901202007761","24.2801007536267","15.8063501110245","22.8462270612975",
"Nigeria","NGA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.3348289834854","31.5965089739917","27.4704043241986","22.3873365119347","24.6251797045146","17.3435237265625","24.6289842669116","14.2328696597282","6.22001668395376","8.3031244683646","20.2904964656875","19.7066316796168","36.8160569006722","39.3339112041851","35.705707806383","28.9637355575904",
"Nicaragua","NIC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.028276328228","115.737339681846","87.0716211773169","66.218540989513","49.9332381113364","42.441568640383","31.0860403685482","31.9920597830403","47.7819745837891","52.7120388242675","49.5325247166937","36.5794737326665","34.9538676903304","35.5948830035377","34.0717146154785","28.666584702826",
"Netherlands","NLD","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06833485318991","4.08878343372285","2.29688083913829","2.51840090511289","2.51456296734993","1.3095998666948","2.16815349169676","3.36392944858417","2.72204188003076","2.53790636257592","2.6734784952094","1.08318263372952","2.02735190603503","1.98028257450738","1.46571330476396","1.25271568381382",
"Nepal","NPL","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5030746589403","24.0406796794152","12.3701482231515","11.2610742950497","12.1905524540564","12.7327815249488","14.0304567044357","14.0885652494869","11.6742998616397","11.6811719435608","16.1512580228518","12.9142146475002","16.0413127730538","12.3570317756607","13.1691751054245","13.5909834273829",
"Nauru","NRU","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99078749297577","4.64374388471306","8.24847657815635","5.50783572907594","8.7109180378613","8.03472280847582","21.708251536327","16.0271102219033","18.9056051066883","18.3876136908732","15.5304301680482","14.1084426036505","15.0839483904637","16.1811147322771","17.8906128913546","11.092139615876",
"Other small states","OSS","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1911932373938","13.1875932613748","21.4777067397966","23.1012917049964","30.3435431486951","32.0755544686124","24.8003717190186","20.7884911129207","22.9947904174261","27.6171928262009","18.182677646471","22.0040405142086","22.4481931396055","21.6070769781469","21.1014338165527","22.5553966545218",
"Pakistan","PAK","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1320289533968","17.7591963769137","16.2184453929182","16.3053833082244","14.0091325700809","12.2956259046968","11.8255024401012","9.3784682978242","9.86456238692023","10.5520041514475","12.7161545042111","14.2509447087936","13.9449693579049","9.33385579912204","12.4387775273101","14.1618181270178",
"Panama","PAN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.490092094178838","1.72183834516954","1.59834043486805","1.52644351108026","1.56267815166533","1.52875402994324","1.48155361543121","1.43248777756163","1.495007959717","1.6583462305914","1.84859158927887","1.677788929788","1.93016505223219","1.52577464979167","1.61362136205319","1.87832481295142",
"Peru","PER","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Philippines","PHL","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3353193471974","14.56452948033","12.9181764488005","11.3247007392717","15.9580120748508","31.9118299161377","34.2077006127975","30.980775151563","32.0605299778055","42.3550069547328","37.5070545706386","35.3941229461714","51.875554956314","41.0341711493527","37.2879707909929","34.891585966459",
"Palau","PLW","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2480821222299","16.266422360907","21.0609893158787","38.8181864412058","34.0900304110863","78.8701643286455","76.6533713680372","57.813008900585","77.2550374657068","72.4278253284196","93.0123106564065","82.36482808923","50.7120950575265","51.2102717024637","40.0080671260732","43.8733787012255",
"Poland","POL","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7075214694269","15.3815073729959","10.911540238409","10.0212433214392","13.7632099288648","11.3607969498007","7.77562329141158","7.48053347041972","11.9882071663611","15.2078262274176","14.0542297311346","17.553074271867","17.1034406362289","13.659884668849","12.2382948475159","11.1740619963027",
"Pre-demographic dividend","PRE","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1000673830144","28.3166919196486","26.6030719858213","28.4715829041885","27.0217714782362","25.6992351745812","28.1438198861272","24.5824382178484","29.0024788412378","26.6141615375847","27.5749701051099","26.2559191121212","26.9282237175499","30.5381499751198","26.5430486262123","21.4081532955508",
"Puerto Rico","PRI","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3214460376329","35.4518557379186","61.560968088072","68.3088672327794","67.4890150849699","71.5397121511277","67.2390863989424","44.3666916255737","47.5185143480195","32.506670536942","34.1110837067081","31.1645170742137","33.5693365480272","30.3159187105319","26.5599716970119","31.988701664375",
"West Bank and Gaza","PSE","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19671790416315","7.6035604778389","7.04376613854476","7.44682018012278","7.14200077950058","5.77048401963596","15.2420023156699","9.40720627393856","18.5993303978886","30.3914609757376","6.27225020932289","7.80970206610579","6.44292194998456","7.39520859724319","5.68113481084121","6.18300366793136",
"Romania","ROU","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.832494136997","75.1585989183271","53.9185566077028","72.422953014493","81.0164487989678","59.6356281808632","44.369162760241","37.7281247628574","28.9070992391208","26.055989539166","24.3223748524759","21.8416971415093","24.9552203091446","23.3051384450512","23.5329080547413","22.4359360400407",
"Russian Federation","RUS","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0970113461212","21.9116867718235","22.2551823899037","25.4789712916854","19.2575132284121","15.2879922879693","15.185189817524","13.8015067651207","14.4164718850081","14.1205094026456","15.0066732946402","10.2191830656344","10.8077819347981","9.45387059802371","10.0125989648362","7.79690387913876","",
"Rwanda","RWA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9088906777615","18.6015813267492","16.4552253088879","20.9730987256962","21.748162798271","29.093427996236","31.4332515398648","11.5977823723799","29.572726808385","25.9680286870901","25.2746251473863","17.0612192842189","13.5424658101885","17.3697300302052","15.1924119471048","12.7670721443232",
"South Asia","SAS","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1630514179309","20.8999380281644","14.2942968080348","14.1641925817138","13.1035691813958","12.7327815249488","14.0304567044357","14.0885652494869","18.461319972266","14.874498540021","16.1512580228518","14.2509447087936","16.0413127730538","12.3570317756607","14.4700469230979","15.4028023575171",
"Saudi Arabia","SAU","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.4583692119174","27.9854024536911","26.4181395747488","24.0491688052402","21.9226863346868","16.6972937236055","20.8887142719342","21.3271099704645","30.016611492507","25.940478409969","28.9063399791877","41.8561226881533","37.7561447145032","42.0195021265369","40.540790913954","38.7405463443531",
"Senegal","SEN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9620062462855","21.8263577246037","22.5392463577308","21.9486163585644","14.4440835910201","13.7529037301326","16.8736579764527","14.578407148842","21.2248944215132","24.1152148175106","17.4850347974172","14.6498284170295","19.0232090500731","17.6502950466854","21.9674298150292","16.5083210016982",
"Singapore","SGP","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.9514941069306","43.711137386411","46.8528301596633","96.2416639652743","73.2076255152853","47.1986799859114","22.9462158090969","14.6535523604798","33.0640873608026","71.83901001619","110.591050543421","141.766409482416","137.931159318559","104.061382000274","112.535494780942","113.634714387542",
"Sierra Leone","SLE","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7732435419618","31.7810979741825","18.3588669389266","18.3740129373084","32.1412767803687","19.3662578347604","19.370371754398","21.1510491868601","23.1735378909418","19.3480752488825","17.1499915082248","20.8947353042547","27.1253488627037","36.6309380224915","36.9491767438173","",
"El Salvador","SLV","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5460173764707","26.5072209463771","26.7860411890588","24.082436267607","19.8077100734685","19.1496386496232","22.3230041761261","22.2768062832318","24.3898407783107","25.3969832127368","24.1726962697044","24.3685812350638","23.4016225574279","22.2301844942395","22.1999035241183","21.0827925985685",
"San Marino","SMR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5904658260912","37.1573355929239","32.3447812809969","29.6040156351689","40.2957106739621","78.6724915967701","68.6571515077898","45.3589854454571","44.8054722077276","29.3441481062085","34.0073005609462","27.8742617276648","32.5954188949918","23.8566513213181","25.7296036212392","23.4104034119823",
"Sub-Saharan Africa (excluding high income)","SSA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9387356999774","26.4155414273365","26.5461899847559","24.823827049576","25.2034865357205","25.4608927587122","28.1438198861272","21.3271099704645","25.9849919357142","24.8795216184819","23.4524275719672","25.6533226835721","25.0610957006376","26.0128973674348","24.4422351299745","21.1053959651212",
"South Sudan","SSD","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","466.331350203565","310.851419513082","264.892680091858","394.811171788303","768.885458332156","1394.93027333297",
"Sub-Saharan Africa","SSF","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5962017322494","27.2004719405138","26.4181395747488","24.7583464557097","24.6251797045146","25.5800639666467","26.9591025638733","21.2390795786623","25.8701514134854","25.4100000142254","22.5986037329822","25.4721612316657","24.8207397973046","24.5767129289229","23.2829286708129","20.8026386346916",
"Small states","SST","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2370995714958","14.3815245997926","15.6423822438489","17.6264234751715","14.8706920767082","13.6588618867345","17.4617117479051","14.0446822439642","18.5993303978886","23.4777173466388","18.55163033012","19.6753059930866","22.4091745018552","21.1485628556319","23.4912607434705","25.8450495489807",
"Sao Tome and Principe","STP","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213.979201006128","171.268748881232","142.267093183167","37.243827873724","50.3224917217492","41.85414904676","48.7900317109931","47.0236572229185","44.3244732070916","28.277067674928","20.9369321134168","28.918485963825","49.0523746531639","53.9329043171912","69.6547373191136","69.7722519541021",
"Suriname","SUR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0616238699213","40.2970277495653","29.3357824500248","24.2292382255887","20.2723674813573","22.4863668443595","23.2685793314366","19.9154821541007","25.2370008046409","23.5926706045527","19.2287015939999","26.7151358547296","25.5791269607814","19.468608126168","20.9623256897742","22.3821704169474",
"Slovak Republic","SVK","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.624310831228353","0.436685037440083","0.702761249292114","0.506574958470276","0.313515980404735","0.308038945021187","0.338556298928885","5.06012516613712","7.11969159998133","0.277067642350501","0.425443709040714","0.614147712573462","0.772423595205803","0.783826351933919","3.22424226988974","4.52646950998771",
"Swaziland","SWZ","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.99227645295359","10.5420556391499","8.62069430858259","6.84420291667406","5.72048261101217","7.92089289468997","9.27603679115568","10.3230078070241","13.4242988780906","15.7329308628614","12.0976146191094","12.0623712655601","10.6528792540664","11.8044718134952","13.9349957192851","15.4705617162069",
"Sint Maarten (Dutch part)","SXM","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1011168070823","37.4957934456478","14.8833850981295","12.08039423018","16.4766472763349","38.533882604473","25.7743852416194","19.8872919110615","20.2342699435955","26.9573179774737","19.7622556165434","20.8733084183743","22.2686012702723","18.4265831550996","18.2284046414671","20.2123448526583",
"Syrian Arab Republic","SYR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.431521054666","24.4761635342568","25.6174060375981","30.4372855291675","22.9054159838996","25.6080547363019","32.1364192407852","29.3457386859853","34.1286636414009","29.6583792933832","18.5418659567509","","","","","",
